Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
1641,triglyceride metabolic process (GO:0006641),0.0987798394840069,2.141011235955056,4.956145013982675,"['DGAT1', 'GK', 'CPS1', 'LIPH', 'LPL']",0.2629926122020594,0,0
1642,cellular response to hexose stimulus (GO:0071331),0.09905616140063911,2.917295148797391,6.744985643501433,"['PCK1', 'PRKACA', 'SLC39A14']",0.2629926122020594,0,0
1643,"chemical synaptic transmission, postsynaptic (GO:0099565)",0.09905616140063911,2.917295148797391,6.744985643501433,"['CHRNA3', 'GRIN2B', 'GRIN1']",0.2629926122020594,0,0
1644,divalent inorganic cation homeostasis (GO:0072507),0.09905616140063911,2.917295148797391,6.744985643501433,"['PRKN', 'CNNM2', 'GRIN1']",0.2629926122020594,0,0
1645,endosome transport via multivesicular body sorting pathway (GO:0032509),0.09905616140063911,2.917295148797391,6.744985643501433,"['VCP', 'CHMP1A', 'CHMP2B']",0.2629926122020594,0,0
1646,fat-soluble vitamin metabolic process (GO:0006775),0.09905616140063911,2.917295148797391,6.744985643501433,"['VKORC1', 'CYP11A1', 'VDR']",0.2629926122020594,0,0
1647,glycolytic process through glucose-6-phosphate (GO:0061620),0.09905616140063911,2.917295148797391,6.744985643501433,"['TPI1', 'ALDOB', 'HK1']",0.2629926122020594,0,0
1648,peripheral nervous system development (GO:0007422),0.09905616140063911,2.917295148797391,6.744985643501433,"['ALDH3A2', 'SCN8A', 'ADGRG6']",0.2629926122020594,0,0
1649,positive regulation of vascular endothelial growth factor production (GO:0010575),0.09905616140063911,2.917295148797391,6.744985643501433,"['TGFB1', 'CYP1B1', 'BRCA1']",0.2629926122020594,0,0
1650,protein quality control for misfolded or incompletely synthesized proteins (GO:0006515),0.09905616140063911,2.917295148797391,6.744985643501433,"['VCP', 'CUL3', 'LONP1']",0.2629926122020594,0,0
1651,receptor signaling pathway via STAT (GO:0097696),0.09905616140063911,2.917295148797391,6.744985643501433,"['GHR', 'STAT1', 'IFNAR1']",0.2629926122020594,0,0
1652,regulation of cAMP-mediated signaling (GO:0043949),0.09905616140063911,2.917295148797391,6.744985643501433,"['PRKAR1B', 'PDE4D', 'PDE3A']",0.2629926122020594,0,0
1653,regulation of epidermal cell differentiation (GO:0045604),0.09905616140063911,2.917295148797391,6.744985643501433,"['SFRP4', 'CTSK', 'RUNX1']",0.2629926122020594,0,0
1654,regulation of mitochondrial fission (GO:0090140),0.09905616140063911,2.917295148797391,6.744985643501433,"['PRKN', 'MAPT', 'DNM1L']",0.2629926122020594,0,0
1655,regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314),0.09905616140063911,2.917295148797391,6.744985643501433,"['PDE4D', 'DMD', 'PRKACA']",0.2629926122020594,0,0
1656,glycolipid biosynthetic process (GO:0009247),0.10242118897789038,2.3779773039032297,5.418605720671233,"['PGAP2', 'PGAP3', 'PIGN', 'PIGA']",0.2711076532342472,0,0
1657,negative regulation of cell-substrate adhesion (GO:0010812),0.10242118897789038,2.3779773039032297,5.418605720671233,"['CDKN2A', 'TACSTD2', 'CASK', 'RHOA']",0.2711076532342472,0,0
1658,negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),0.10242118897789038,2.3779773039032297,5.418605720671233,"['NLRP12', 'CASP8', 'STAT1', 'RHOH']",0.2711076532342472,0,0
1659,positive regulation of ossification (GO:0045778),0.10242118897789038,2.3779773039032297,5.418605720671233,"['TGFB2', 'TGFB1', 'WNT5A', 'ISG15']",0.2711076532342472,0,0
1660,regulation of sodium ion transmembrane transporter activity (GO:2000649),0.10242118897789038,2.3779773039032297,5.418605720671233,"['WNK4', 'NEDD4L', 'DMD', 'FGF13']",0.2711076532342472,0,0
1661,peptidyl-lysine modification (GO:0018205),0.10257380760579499,1.7492579895543336,3.983362478422955,"['RANBP2', 'RNF113A', 'LOX', 'NUP85', 'CTH', 'EP300', 'PLOD2', 'NUP54']",0.27134817015042934,0,0
1662,negative regulation of supramolecular fiber organization (GO:1902904),0.1028187779945688,1.9469270886593721,4.428844971162779,"['APC2', 'PRKN', 'ARFGEF1', 'APC', 'FGF13', 'LDLR']",0.2715058356419082,0,0
1663,positive regulation of secretion by cell (GO:1903532),0.1028187779945688,1.9469270886593721,4.428844971162779,"['TGFB2', 'TGFB1', 'EDN3', 'RAB27A', 'DNM1L', 'CFTR']",0.2715058356419082,0,0
1664,sterol homeostasis (GO:0055092),0.1028187779945688,1.9469270886593721,4.428844971162779,"['LRP5', 'LPL', 'LDLRAP1', 'CYP7B1', 'LDLR', 'GPIHBP1']",0.2715058356419082,0,0
1665,regulation of translation (GO:0006417),0.10351702141415513,1.5504918882779135,3.5165454056897962,"['EIF4A2', 'DHFR', 'DDX3X', 'RPL10', 'DHX9', 'SHMT2', 'CNOT1', 'EIF2AK2', 'METTL5', 'TSC1', 'VIM', 'EEF2']",0.27318546071699557,0,0
1666,positive regulation of inflammatory response (GO:0050729),0.10361083874933331,1.8287326961107448,4.14594427875386,"['CEBPA', 'NLRP12', 'CD81', 'DHX9', 'HYAL2', 'WNT5A', 'LPL']",0.2732689228478815,0,0
1667,fatty acid metabolic process (GO:0006631),0.10429099916471501,1.6773971930513298,3.7918741387999266,"['SGPL1', 'MECR', 'CPT2', 'LIPH', 'LPL', 'MLYCD', 'ACADSB', 'ACACA', 'SLC27A4']",0.2748978106357275,0,0
1668,regulation of ATP metabolic process (GO:1903578),0.10470035963371038,2.09892046706323,4.736534594105855,"['RANBP2', 'SHMT2', 'NUP85', 'EP300', 'NUP54']",0.275316206002707,0,0
1669,Rho protein signal transduction (GO:0007266),0.10470035963371038,2.09892046706323,4.736534594105855,"['EPS8', 'ARHGDIA', 'ARHGAP29', 'ARHGEF1', 'RHOA']",0.275316206002707,0,0
1670,sensory organ development (GO:0007423),0.10470035963371038,2.09892046706323,4.736534594105855,"['RBP4', 'TGFB2', 'MAFB', 'PAX6', 'ATF6']",0.275316206002707,0,0
1671,tight junction assembly (GO:0120192),0.10470035963371038,2.09892046706323,4.736534594105855,"['CLDN11', 'CLDN10', 'CLDN5', 'APC', 'GRHL2']",0.275316206002707,0,0
1672,response to molecule of bacterial origin (GO:0002237),0.10804258965607076,1.9177677417188523,4.267473891771216,"['ADAM17', 'FZD5', 'GCH1', 'CPS1', 'ERBIN', 'IFNAR1']",0.2834343545184279,0,0
1673,negative regulation of protein kinase activity (GO:0006469),0.10827673214648337,1.806604797568653,4.016199884101126,"['CDKN1C', 'PTPRC', 'HYAL2', 'LRP5', 'INPP5K', 'ADAR', 'ADARB1']",0.2834343545184279,0,0
1674,glial cell development (GO:0021782),0.1084326695369771,2.7903100019496976,6.1990248462795305,"['EIF2B5', 'EIF2B3', 'EIF2B1']",0.2834343545184279,0,0
1675,hippo signaling (GO:0035329),0.1084326695369771,2.7903100019496976,6.1990248462795305,"['FAT4', 'STK4', 'TJP2']",0.2834343545184279,0,0
1676,negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051),0.1084326695369771,2.7903100019496976,6.1990248462795305,"['ALAD', 'RPS7', 'RPL23']",0.2834343545184279,0,0
1677,organelle fission (GO:0048285),0.1084326695369771,2.7903100019496976,6.1990248462795305,"['PRKN', 'DNM1L', 'DNM2']",0.2834343545184279,0,0
1678,positive regulation of histone methylation (GO:0031062),0.1084326695369771,2.7903100019496976,6.1990248462795305,"['KMT2A', 'WDR5', 'BRCA1']",0.2834343545184279,0,0
1679,positive regulation of microtubule polymerization or depolymerization (GO:0031112),0.1084326695369771,2.7903100019496976,6.1990248462795305,"['DCTN1', 'MAPT', 'MET']",0.2834343545184279,0,0
1680,proteoglycan metabolic process (GO:0006029),0.1084326695369771,2.7903100019496976,6.1990248462795305,"['CSGALNACT1', 'XYLT1', 'B3GALT6']",0.2834343545184279,0,0
1681,regulation of synapse organization (GO:0050807),0.1084326695369771,2.7903100019496976,6.1990248462795305,"['CAMK2B', 'WNT5A', 'CTNNA2']",0.2834343545184279,0,0
1682,acylglycerol metabolic process (GO:0006639),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['DGKE', 'DGAT1', 'GK', 'LPL']",0.28521790313511675,0,0
1683,carbohydrate catabolic process (GO:0016052),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['TPI1', 'NEU1', 'ALDOB', 'HK1']",0.28521790313511675,0,0
1684,endosome organization (GO:0007032),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['CHMP2B', 'RAB27A', 'CLCN3', 'SQSTM1']",0.28521790313511675,0,0
1685,import into cell (GO:0098657),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['SLC11A2', 'SLC1A3', 'GLUL', 'SLC39A14']",0.28521790313511675,0,0
1686,positive regulation of cation transmembrane transport (GO:1904064),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['GABBR1', 'KCNJ6', 'KCNQ1', 'KCNMA1']",0.28521790313511675,0,0
1687,positive regulation of TOR signaling (GO:0032008),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['FLCN', 'RHEB', 'LEP', 'LAMTOR2']",0.28521790313511675,0,0
1688,regulation of mitochondrial membrane potential (GO:0051881),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['VCP', 'NDUFS1', 'MAPT', 'SLC25A36']",0.28521790313511675,0,0
1689,regulation of release of cytochrome c from mitochondria (GO:0090199),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['PRKN', 'DNM1L', 'FXN', 'TP53']",0.28521790313511675,0,0
1690,visual system development (GO:0150063),0.10969919351350643,2.3135863135863137,5.1130564392167175,"['TGFB2', 'RBP4', 'PAX6', 'ATF6']",0.28521790313511675,0,0
1691,positive regulation of cellular biosynthetic process (GO:0031328),0.1099637214453445,1.5318718653939492,3.381767641100824,"['ZEB2', 'SMAD3', 'DDX3X', 'SLC6A9', 'STAR', 'DHX9', 'PDGFB', 'METTL5', 'VIM', 'EEF2', 'LDLR', 'MFSD2A']",0.28541861791199713,0,0
1692,DNA replication (GO:0006260),0.11108334875586091,1.7140924464487035,3.7666743898691686,"['FAM111B', 'DUT', 'POLG2', 'POLD2', 'RBBP8', 'RPA1', 'CDC6', 'BRCA1']",0.28541861791199713,0,0
1693,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),0.11108334875586091,1.7140924464487035,3.7666743898691686,"['SKI', 'SPRED2', 'ADAM17', 'SMAD3', 'TGFB1', 'BMPER', 'SOST', 'TGFBR2']",0.28541861791199713,0,0
1694,cell part morphogenesis (GO:0032990),0.11263447507041488,3.8876107095591976,8.489015658414479,"['NUBPL', 'DNM1L']",0.28541861791199713,0,0
1695,cellular potassium ion homeostasis (GO:0030007),0.11263447507041488,3.8876107095591976,8.489015658414479,"['KCNMA1', 'ATP1A3']",0.28541861791199713,0,0
1696,cellular response to interleukin-15 (GO:0071350),0.11263447507041488,3.8876107095591976,8.489015658414479,"['JAK3', 'JAK1']",0.28541861791199713,0,0
1697,chondroitin sulfate catabolic process (GO:0030207),0.11263447507041488,3.8876107095591976,8.489015658414479,"['IDS', 'ARSB']",0.28541861791199713,0,0
1698,entry into host (GO:0044409),0.11263447507041488,3.8876107095591976,8.489015658414479,"['ITGAV', 'MET']",0.28541861791199713,0,0
1699,establishment of protein localization to chromosome (GO:0070199),0.11263447507041488,3.8876107095591976,8.489015658414479,"['NIPBL', 'BRCA2']",0.28541861791199713,0,0
1700,interleukin-15-mediated signaling pathway (GO:0035723),0.11263447507041488,3.8876107095591976,8.489015658414479,"['JAK3', 'JAK1']",0.28541861791199713,0,0
1701,mitochondrion transport along microtubule (GO:0047497),0.11263447507041488,3.8876107095591976,8.489015658414479,"['MAPT', 'LRPPRC']",0.28541861791199713,0,0
1702,negative regulation by host of viral transcription (GO:0043922),0.11263447507041488,3.8876107095591976,8.489015658414479,"['REST', 'INPP5K']",0.28541861791199713,0,0
1703,negative regulation of histone methylation (GO:0031061),0.11263447507041488,3.8876107095591976,8.489015658414479,"['WDR5', 'BRCA1']",0.28541861791199713,0,0
1704,negative regulation of hydrogen peroxide-induced cell death (GO:1903206),0.11263447507041488,3.8876107095591976,8.489015658414479,"['MET', 'NFE2L2']",0.28541861791199713,0,0
1705,negative regulation of locomotion (GO:0040013),0.11263447507041488,3.8876107095591976,8.489015658414479,"['TACSTD2', 'SPINT2']",0.28541861791199713,0,0
1706,negative regulation of macrophage derived foam cell differentiation (GO:0010745),0.11263447507041488,3.8876107095591976,8.489015658414479,"['ITGB3', 'ITGAV']",0.28541861791199713,0,0
1707,negative regulation of myoblast differentiation (GO:0045662),0.11263447507041488,3.8876107095591976,8.489015658414479,"['TGFB1', 'TBX3']",0.28541861791199713,0,0
1708,oligosaccharide-lipid intermediate biosynthetic process (GO:0006490),0.11263447507041488,3.8876107095591976,8.489015658414479,"['DPAGT1', 'ALG12']",0.28541861791199713,0,0
1709,"positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)",0.11263447507041488,3.8876107095591976,8.489015658414479,"['CD81', 'TGFBR2']",0.28541861791199713,0,0
1710,positive regulation of ERAD pathway (GO:1904294),0.11263447507041488,3.8876107095591976,8.489015658414479,"['BCAP31', 'NFE2L2']",0.28541861791199713,0,0
1711,positive regulation of histone deacetylation (GO:0031065),0.11263447507041488,3.8876107095591976,8.489015658414479,"['NIPBL', 'PRKD1']",0.28541861791199713,0,0
1712,positive regulation of lipid transport (GO:0032370),0.11263447507041488,3.8876107095591976,8.489015658414479,"['ABCA3', 'ABCB4']",0.28541861791199713,0,0
1713,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213),0.11263447507041488,3.8876107095591976,8.489015658414479,"['CNOT1', 'PABPC1']",0.28541861791199713,0,0
1714,positive regulation of protein exit from endoplasmic reticulum (GO:0070863),0.11263447507041488,3.8876107095591976,8.489015658414479,"['BCAP31', 'CD81']",0.28541861791199713,0,0
1715,positive regulation of vascular endothelial cell proliferation (GO:1905564),0.11263447507041488,3.8876107095591976,8.489015658414479,"['ADAM17', 'FGFR1']",0.28541861791199713,0,0
1716,protein localization to mitochondrion (GO:0070585),0.11263447507041488,3.8876107095591976,8.489015658414479,"['ISG15', 'HK1']",0.28541861791199713,0,0
1717,pteridine-containing compound metabolic process (GO:0042558),0.11263447507041488,3.8876107095591976,8.489015658414479,"['QDPR', 'GCH1']",0.28541861791199713,0,0
1718,purine ribonucleoside triphosphate metabolic process (GO:0009205),0.11263447507041488,3.8876107095591976,8.489015658414479,"['EFL1', 'RAB23']",0.28541861791199713,0,0
1719,purine-containing compound catabolic process (GO:0072523),0.11263447507041488,3.8876107095591976,8.489015658414479,"['DPYD', 'NT5C2']",0.28541861791199713,0,0
1720,purine-containing compound salvage (GO:0043101),0.11263447507041488,3.8876107095591976,8.489015658414479,"['AMPD2', 'ADA']",0.28541861791199713,0,0
1721,regulation of actomyosin structure organization (GO:0110020),0.11263447507041488,3.8876107095591976,8.489015658414479,"['TSC1', 'SLC9A1']",0.28541861791199713,0,0
1722,regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341),0.11263447507041488,3.8876107095591976,8.489015658414479,"['OAS1', 'LPL']",0.28541861791199713,0,0
1723,regulation of histone modification (GO:0031056),0.11263447507041488,3.8876107095591976,8.489015658414479,"['CDK9', 'FLCN']",0.28541861791199713,0,0
1724,regulation of membrane repolarization (GO:0060306),0.11263447507041488,3.8876107095591976,8.489015658414479,"['KCNQ1', 'NEDD4L']",0.28541861791199713,0,0
1725,regulation of protein exit from endoplasmic reticulum (GO:0070861),0.11263447507041488,3.8876107095591976,8.489015658414479,"['BRSK2', 'CD81']",0.28541861791199713,0,0
1726,regulation of receptor signaling pathway via STAT (GO:1904892),0.11263447507041488,3.8876107095591976,8.489015658414479,"['PTPRC', 'JAK3']",0.28541861791199713,0,0
1727,"regulation of retrograde protein transport, ER to cytosol (GO:1904152)",0.11263447507041488,3.8876107095591976,8.489015658414479,"['BCAP31', 'BRSK2']",0.28541861791199713,0,0
1728,response to iron ion (GO:0010039),0.11263447507041488,3.8876107095591976,8.489015658414479,"['SLC11A2', 'FXN']",0.28541861791199713,0,0
1729,response to muramyl dipeptide (GO:0032495),0.11263447507041488,3.8876107095591976,8.489015658414479,"['ERBIN', 'VIM']",0.28541861791199713,0,0
1730,reticulophagy (GO:0061709),0.11263447507041488,3.8876107095591976,8.489015658414479,"['UFM1', 'RETREG1']",0.28541861791199713,0,0
1731,semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285),0.11263447507041488,3.8876107095591976,8.489015658414479,"['SEMA3F', 'PLXNA3']",0.28541861791199713,0,0
1732,sphingoid biosynthetic process (GO:0046520),0.11263447507041488,3.8876107095591976,8.489015658414479,"['ASAH1', 'SPTLC2']",0.28541861791199713,0,0
1733,sphingosine biosynthetic process (GO:0046512),0.11263447507041488,3.8876107095591976,8.489015658414479,"['ASAH1', 'SPTLC2']",0.28541861791199713,0,0
1734,triglyceride-rich lipoprotein particle remodeling (GO:0034370),0.11263447507041488,3.8876107095591976,8.489015658414479,"['LPL', 'GPIHBP1']",0.28541861791199713,0,0
1735,regulation of stem cell differentiation (GO:2000736),0.11305293742093692,1.7850037537537538,3.8911280713371967,"['KMT2A', 'TCF12', 'TACSTD2', 'EIF2AK2', 'TCF3', 'GATA2', 'RUNX1']",0.2863138945404016,0,0
1736,sphingolipid biosynthetic process (GO:0030148),0.11340032051020546,1.8894660226295243,4.1130483273759335,"['ALDH3A2', 'ELOVL1', 'ASAH1', 'SGPL1', 'SPTLC2', 'PRKD1']",0.2870282306001399,0,0
1737,lipid transport (GO:0006869),0.11547804355739877,1.697031935437061,3.6633401861014705,"['SCP2', 'CHKA', 'ABCA3', 'SLCO2A1', 'GOT2', 'LDLR', 'MFSD2A', 'SLC27A4']",0.2921188965982788,0,0
1738,membrane lipid biosynthetic process (GO:0046467),0.11705056873179669,2.0195039219843123,4.33213727550796,"['ALDH3A2', 'ELOVL1', 'SGPL1', 'SPTLC2', 'PRKD1']",0.29528795336390534,0,0
1739,negative regulation of neuron projection development (GO:0010977),0.11705056873179669,2.0195039219843123,4.33213727550796,"['GFI1', 'ARHGDIA', 'PTEN', 'RHOA', 'ADCY6']",0.29528795336390534,0,0
1740,regulation of neurotransmitter receptor activity (GO:0099601),0.11705056873179669,2.0195039219843123,4.33213727550796,"['CAMK2B', 'DLG4', 'NPTX1', 'GRIN2B', 'GRIN1']",0.29528795336390534,0,0
1741,ATP-dependent chromatin remodeling (GO:0043044),0.117201226824454,2.2525843227597613,4.829232035518704,"['SMARCC1', 'SMARCB1', 'INO80', 'ACTB']",0.29528795336390534,0,0
1742,determination of left/right symmetry (GO:0007368),0.117201226824454,2.2525843227597613,4.829232035518704,"['STIL', 'FOXJ1', 'PITX2', 'MEGF8']",0.29528795336390534,0,0
1743,regulation of chemokine production (GO:0032642),0.117201226824454,2.2525843227597613,4.829232035518704,"['ADAM17', 'WNT5A', 'LPL', 'EIF2AK2']",0.29528795336390534,0,0
1744,regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041),0.117201226824454,2.2525843227597613,4.829232035518704,"['DDX3X', 'CASP8', 'BRCA1', 'FADD']",0.29528795336390534,0,0
1745,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),0.11793821650141968,1.7639109697933226,3.770526176923124,"['GHR', 'TGFB1', 'PTPRC', 'CD81', 'ITGB3', 'PDGFB', 'TP53']",0.29561141235239863,0,0
1746,cellular response to unfolded protein (GO:0034620),0.11813692309759036,2.6739069506726456,5.711227167272412,"['PRKN', 'HSPB8', 'HSPD1']",0.29561141235239863,0,0
1747,cellular senescence (GO:0090398),0.11813692309759036,2.6739069506726456,5.711227167272412,"['SPI1', 'CDKN2A', 'TBX3']",0.29561141235239863,0,0
1748,cytoplasmic pattern recognition receptor signaling pathway (GO:0002753),0.11813692309759036,2.6739069506726456,5.711227167272412,"['CYLD', 'CASP8', 'IKBKG']",0.29561141235239863,0,0
1749,modulation of excitatory postsynaptic potential (GO:0098815),0.11813692309759036,2.6739069506726456,5.711227167272412,"['DLG4', 'PTEN', 'GRIN1']",0.29561141235239863,0,0
1750,negative regulation of insulin receptor signaling pathway (GO:0046627),0.11813692309759036,2.6739069506726456,5.711227167272412,"['GRB10', 'INPP5K', 'SLC27A4']",0.29561141235239863,0,0
1751,positive regulation of cellular component movement (GO:0051272),0.11813692309759036,2.6739069506726456,5.711227167272412,"['LYN', 'ADAM17', 'CFAP20']",0.29561141235239863,0,0
1752,positive regulation of muscle cell differentiation (GO:0051149),0.11813692309759036,2.6739069506726456,5.711227167272412,"['CDH2', 'CTNNA2', 'TCF3']",0.29561141235239863,0,0
1753,regulation of cardiac muscle cell contraction (GO:0086004),0.11813692309759036,2.6739069506726456,5.711227167272412,"['JUP', 'PDE4D', 'FGF13']",0.29561141235239863,0,0
1754,regulation of cell junction assembly (GO:1901888),0.11813692309759036,2.6739069506726456,5.711227167272412,"['CLDN5', 'PRKACA', 'RUNX1']",0.29561141235239863,0,0
1755,regulation of vascular endothelial growth factor production (GO:0010574),0.11813692309759036,2.6739069506726456,5.711227167272412,"['TGFB1', 'CYP1B1', 'BRCA1']",0.29561141235239863,0,0
1756,regulation of vasculature development (GO:1901342),0.11813692309759036,2.6739069506726456,5.711227167272412,"['BMPER', 'LEP', 'PROK2']",0.29561141235239863,0,0
1757,positive regulation of cell motility (GO:2000147),0.12136281824390499,1.4507668602323884,3.0596248327219833,"['TGFB1', 'RDX', 'PDGFB', 'ADAM10', 'PIK3CD', 'SEMA3F', 'MYLK', 'FAM83H', 'ADAM17', 'APC', 'PDCD10', 'PODXL', 'KIT', 'CFAP20']",0.30351065643922515,0,0
1758,cytoplasmic translation (GO:0002181),0.12293121761876558,1.7433087156924367,3.654202197465127,"['EIF4A2', 'EIF2B3', 'RPS7', 'RPL10', 'RPL23', 'RPL36', 'RPL27']",0.3069089603504863,0,0
1759,positive regulation of peptidyl-serine phosphorylation (GO:0033138),0.12293121761876558,1.7433087156924367,3.654202197465127,"['MAD2L2', 'TGFB1', 'TFRC', 'PDCD10', 'PRKD1', 'RAF1', 'STK4']",0.3069089603504863,0,0
1760,visual perception (GO:0007601),0.12293121761876558,1.7433087156924367,3.654202197465127,"['CRYBA1', 'CRYBB2', 'KRT12', 'PAX6', 'CRYBA4', 'DRAM2', 'ATF6']",0.3069089603504863,0,0
1761,negative regulation of autophagy (GO:0010507),0.12347295627411606,1.9820016645859342,4.145818534491201,"['CTSA', 'LEP', 'LEPR', 'TSC1', 'MET']",0.3079115606517968,0,0
1762,protein polymerization (GO:0051258),0.12347295627411606,1.9820016645859342,4.145818534491201,"['PRKN', 'GSN', 'CENPJ', 'MAPT', 'FGF13']",0.3079115606517968,0,0
1763,cellular divalent inorganic cation homeostasis (GO:0072503),0.12454302482998118,1.663904729589212,3.466086667399084,"['SLC24A4', 'EDN3', 'LCK', 'SLC39A7', 'SLC30A10', 'SLC39A14', 'TMEM165', 'TMCO1']",0.3092377345842771,0,0
1764,cellular glucose homeostasis (GO:0001678),0.12491965837211921,2.1947106391550837,4.565183541547719,"['PCK1', 'PRKACA', 'SLC39A14', 'HK1']",0.3092377345842771,0,0
1765,cellular response to retinoic acid (GO:0071300),0.12491965837211921,2.1947106391550837,4.565183541547719,"['LYN', 'SETX', 'WNT7B', 'WNT5A']",0.3092377345842771,0,0
1766,DNA synthesis involved in DNA repair (GO:0000731),0.12491965837211921,2.1947106391550837,4.565183541547719,"['VCP', 'POLD2', 'RPA1', 'ISG15']",0.3092377345842771,0,0
1767,natural killer cell activation (GO:0030101),0.12491965837211921,2.1947106391550837,4.565183541547719,"['CASP8', 'PTPRC', 'PIK3CD', 'RASGRP1']",0.3092377345842771,0,0
1768,negative regulation of type I interferon production (GO:0032480),0.12491965837211921,2.1947106391550837,4.565183541547719,"['CYLD', 'RNF216', 'ISG15', 'RELB']",0.3092377345842771,0,0
1769,positive regulation of leukocyte mediated cytotoxicity (GO:0001912),0.12491965837211921,2.1947106391550837,4.565183541547719,"['SPI1', 'AP1G1', 'FADD', 'RASGRP1']",0.3092377345842771,0,0
1770,positive regulation of phospholipase C activity (GO:0010863),0.12491965837211921,2.1947106391550837,4.565183541547719,"['ITK', 'EDNRA', 'KIT', 'FGFR1']",0.3092377345842771,0,0
1771,regulation of carbohydrate catabolic process (GO:0043470),0.12491965837211921,2.1947106391550837,4.565183541547719,"['RANBP2', 'NUP85', 'EP300', 'NUP54']",0.3092377345842771,0,0
1772,regulation of cell-cell adhesion (GO:0022407),0.12491965837211921,2.1947106391550837,4.565183541547719,"['TGFB1', 'PODXL', 'SPINT2', 'ADA']",0.3092377345842771,0,0
1773,regulation of purine nucleotide metabolic process (GO:1900542),0.12491965837211921,2.1947106391550837,4.565183541547719,"['RANBP2', 'NUP85', 'EP300', 'NUP54']",0.3092377345842771,0,0
1774,signal release from synapse (GO:0099643),0.12491965837211921,2.1947106391550837,4.565183541547719,"['STXBP3', 'SYT1', 'OTOF', 'VAMP2']",0.3092377345842771,0,0
1775,substantia nigra development (GO:0021762),0.12491965837211921,2.1947106391550837,4.565183541547719,"['GLUD1', 'ZNF148', 'ACTB', 'RHOA']",0.3092377345842771,0,0
1776,atrioventricular valve development (GO:0003171),0.12766324913333899,3.563456513624487,7.3348740260762275,"['TGFB2', 'TGFBR2']",0.3095594778096405,0,0
1777,cAMP metabolic process (GO:0046058),0.12766324913333899,3.563456513624487,7.3348740260762275,"['PDE4D', 'ADCY6']",0.3095594778096405,0,0
1778,cardiac left ventricle morphogenesis (GO:0003214),0.12766324913333899,3.563456513624487,7.3348740260762275,"['CPE', 'TGFBR2']",0.3095594778096405,0,0
1779,cardiolipin metabolic process (GO:0032048),0.12766324913333899,3.563456513624487,7.3348740260762275,"['PLA2G4A', 'PLA2G6']",0.3095594778096405,0,0
1780,cellular copper ion homeostasis (GO:0006878),0.12766324913333899,3.563456513624487,7.3348740260762275,"['ARF1', 'ATP7B']",0.3095594778096405,0,0
1781,ceramide transport (GO:0035627),0.12766324913333899,3.563456513624487,7.3348740260762275,"['ABCB4', 'PSAP']",0.3095594778096405,0,0
1782,ether lipid metabolic process (GO:0046485),0.12766324913333899,3.563456513624487,7.3348740260762275,"['FAR1', 'PLA2G6']",0.3095594778096405,0,0
1783,genitalia development (GO:0048806),0.12766324913333899,3.563456513624487,7.3348740260762275,"['WNT5A', 'TBX3']",0.3095594778096405,0,0
1784,monoacylglycerol metabolic process (GO:0046462),0.12766324913333899,3.563456513624487,7.3348740260762275,"['DGAT1', 'PLA2G4A']",0.3095594778096405,0,0
1785,negative regulation of interleukin-12 production (GO:0032695),0.12766324913333899,3.563456513624487,7.3348740260762275,"['JAK3', 'PIBF1']",0.3095594778096405,0,0
1786,negative regulation of neuroinflammatory response (GO:0150079),0.12766324913333899,3.563456513624487,7.3348740260762275,"['PTPRC', 'LDLR']",0.3095594778096405,0,0
1787,negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894),0.12766324913333899,3.563456513624487,7.3348740260762275,"['REST', 'PDGFB']",0.3095594778096405,0,0
1788,negative regulation of smooth muscle cell migration (GO:0014912),0.12766324913333899,3.563456513624487,7.3348740260762275,"['TPM1', 'PRKG1']",0.3095594778096405,0,0
1789,negative regulation of T cell differentiation (GO:0045581),0.12766324913333899,3.563456513624487,7.3348740260762275,"['IRF1', 'FOXJ1']",0.3095594778096405,0,0
1790,neuromuscular process controlling balance (GO:0050885),0.12766324913333899,3.563456513624487,7.3348740260762275,"['USH1G', 'USH1C']",0.3095594778096405,0,0
1791,neurotransmitter biosynthetic process (GO:0042136),0.12766324913333899,3.563456513624487,7.3348740260762275,"['PAH', 'SLC6A3']",0.3095594778096405,0,0
